platform,VM_instance,CPU_freq,n_nodes,n_vCPU,mem_size_GB,input_size_bytes,algorithm,runtime_sec,avg_kbmemused,avg_%memused,avg_%usr
AWS,r4.large,2.3,1,2,16.374534999999998,-1,pic,101.17842411199672,5998914.0,38.3085,66.719
AWS,c4.large,2.9,1,2,4.0265249999999995,87,scan,25.116,2183781.714285714,56.65,58.78000000000001
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,decision-tree,45.901961219999066,6047386.666666667,39.266666666666666,51.842222222222226
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,spearman,55.12765530800005,13260713.454545457,21.08818181818182,39.55090909090909
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,summary-statistics,48.94792267399998,3041839.111111111,78.91000000000001,54.873333333333335
AWS,m4.xlarge,2.4,1,4,17.17984,-1,kmeans,162.21543284899963,9803815.375,59.6578125,52.4371875
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,1612040600,lr,318.066,15258894.903225806,24.252741935483872,15.360645161290323
AWS,c3.xlarge,2.8,1,4,7.516179999999999,6569817775,sort,242.535,6759317.04,88.2476,34.129
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,regression,1934.0043793529985,3763327.595854922,97.62645077720208,52.873523316062176
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,0,scan,32.496,5313061.0,34.49875,17.107499999999998
AWS,m4.large,2.4,1,2,8.58992,395478955,pagerank,1863.344,4907138.070080862,60.02169811320754,86.97064690026954
AWS,m4.large,2.4,1,2,8.58992,-1,gradient-boosted-tree,44.61490845499793,2855653.3333333335,34.93,75.86
AWS,c4.large,2.9,1,2,4.0265249999999995,3820993928,join,613.701,3560440.992,92.36328,82.53936
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,regression,1056.6589366439998,3646298.63507109,94.58981042654028,53.75843601895734
AWS,r4.large,2.3,1,2,16.374534999999998,-1,pic,94.8947323729999,7060850.736842105,45.09157894736842,56.857894736842105
AWS,c3.xlarge,2.8,1,4,7.516179999999999,6569805004,sort,2228.53,6985309.382488479,91.19801843317973,10.76274193548387
AWS,r3.large,2.5,1,2,16.106099999999998,-1,als,154.05391839000004,7902299.6,50.44200000000001,69.59699999999998
AWS,m3.large,2.6,1,2,7.516179999999999,-1,gradient-boosted-tree,137.30429212700255,5211626.814814814,68.0411111111111,61.64962962962963
AWS,m4.xlarge,2.4,1,4,17.17984,6569853400,wordcount,87.433,14431203.555555556,87.81666666666668,77.31888888888889
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,spearman,182.02807888299867,6099438.222222222,79.63166666666667,45.621111111111105
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,als,54.712908011000025,5722985.454545454,37.15909090909091,46.00909090909091
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,743941533,aggregation,202.262,8699593.866666667,56.48777777777779,63.53177777777778
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,72101800,als,59.227,12232301.538461538,19.443076923076923,50.722307692307695
AWS,r4.large,2.3,1,2,16.374534999999998,-1,gmm,286.09382635400107,5526416.140350877,35.29087719298246,54.60964912280703
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,chi-sq-feature,553.8491763839993,7046200.363636363,91.99245454545456,51.04699999999999
AWS,r4.large,2.3,1,2,16.374534999999998,-1,random-forest,131.80259566499444,6050468.615384615,38.63923076923077,57.92307692307691
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,chi-sq-feature,598.3724836969996,12177885.848739496,79.07126050420167,50.407983193277296
AWS,m3.large,2.6,1,2,7.516179999999999,-1,random-forest,92.87044853900444,4227457.111111111,55.19166666666667,61.81222222222223
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,13139696422,sort,419.872,26700536.517647058,86.4550588235294,49.05211764705883
AWS,m4.xlarge,2.4,1,4,17.17984,259947887,pagerank,309.779,8648063.728813559,52.625423728813566,45.99389830508475
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,pearson,327.05834734400014,3658724.553846154,94.91307692307691,49.899692307692305
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,pca,41.51092790599796,4994505.5,32.43,34.425
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,gmm,156.13521733099878,9809225.41935484,31.223225806451612,51.997096774193544
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,decision-tree,61.38839616700011,9919596.666666666,31.574166666666667,52.88166666666668
AWS,m4.xlarge,2.4,1,4,17.17984,-1,pca,61.17654669800004,5317532.0,32.358333333333334,46.3325
AWS,c4.large,2.9,1,2,4.0265249999999995,3284918336,sort,157.272,3721863.5,96.5515625,48.5578125
AWS,m4.xlarge,2.4,1,4,17.17984,-1,als,115.4821604419999,8782463.826086957,53.443478260869554,50.84347826086957
AWS,m4.xlarge,2.4,1,4,17.17984,3284902078,sort,1268.515,10307406.825396825,62.72309523809524,8.282380952380953
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,3799320693,join,203.088,8153698.761904762,52.942619047619054,64.34261904761904
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,72101800,als,192.61,8605320.864864865,55.87513513513514,17.58297297297297
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,summary-statistics,44.88931532400602,2968487.5555555555,77.00777777777779,58.15888888888888
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,lda,93.73778884700005,13706087.777777778,43.62833333333334,71.03000000000002
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,lda,98.90062181500024,5120687.7894736845,66.8542105263158,62.8657894736842
AWS,c4.xlarge,2.9,1,4,8.053049999999999,9600000000,terasort,432.527,7486000.592592592,97.73432098765431,50.57246913580248
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,395478955,pagerank,142.169,22228968.0,35.35103448275862,77.44172413793105
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,kmeans,149.77206279799975,14268787.333333334,45.41866666666667,50.166333333333334
AWS,c3.xlarge,2.8,1,4,7.516179999999999,375779530,bayes,100.039,4691035.0,61.24416666666667,38.52458333333333
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,block-matrix-mult,98.64657388999876,7676390.315789473,49.84368421052631,56.20947368421053
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,3200000000,terasort,124.281,9481923.692307692,61.56884615384615,60.96384615384615
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,fp-growth,36.371115490999955,6531129.142857143,21.147142857142857,46.43714285714286
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,naive-bayes,211.26823439600005,17709033.80952381,56.36928571428571,51.342619047619046
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,3820993928,join,254.637,10307311.320754716,33.37509433962265,67.2132075471698
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,block-matrix-mult,674.47694804,10910472.537313432,70.84328358208955,13.79097014925373
AWS,m4.xlarge,2.4,1,4,17.17984,87,scan,24.359,3823528.0,23.265714285714285,29.05
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,naive-bayes,380.80218226900024,14177503.263157897,92.05539473684208,49.64328947368421
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,fp-growth,60.294177006999234,3249966.6666666665,84.30916666666666,68.61749999999999
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,word2vec,122.2287903450001,16689395.5,26.540833333333335,82.03833333333334
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,kmeans,39.54320949999965,7505310.285714285,22.78,37.16142857142857
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,fp-growth,58.156637588000194,5266199.6,34.194,44.948
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,pearson,273.07771118300025,16233502.814814815,51.69870370370369,47.709074074074074
AWS,m4.large,2.4,1,2,8.58992,-1,als,175.1004581729976,5267281.485714286,64.42657142857144,37.26342857142857
AWS,m4.large,2.4,1,2,8.58992,-1,block-matrix-mult,131.9910989020027,5491593.538461538,67.17,53.66730769230769
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,block-matrix-mult,93.55624575399996,7656247.111111111,24.383333333333333,58.95777777777776
AWS,m3.xlarge,2.6,1,4,16.106099999999998,1357845343,dfsioe,181.309,5459262.540540541,35.44743243243242,72.86472972972975
AWS,m4.2xlarge,2.4,1,8,34.35968,940817222,bayes,162.906,9874977.93939394,29.97121212121212,24.597878787878784
AWS,c4.xlarge,2.9,1,4,8.053049999999999,3777029616,join,137.206,6514690.962962963,85.05333333333334,57.35999999999999
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,395478955,pagerank,161.806,16935827.393939395,54.83757575757576,77.6081818181818
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,random-forest,78.52129806700032,8215631.466666667,26.164666666666665,51.79666666666667
AWS,c3.large,2.8,1,2,4.0265249999999995,200168800,als,564.973,3633234.654867257,94.25150442477874,55.17061946902654
AWS,m4.xlarge,2.4,1,4,17.17984,-1,block-matrix-mult,194.58227602599985,10943087.05263158,66.59131578947367,72.38763157894736
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,gmm,125.36083937700003,5939232.96,77.5408,50.923199999999994
AWS,c4.xlarge,2.9,1,4,8.053049999999999,6569819952,wordcount,100.912,7456358.476190476,97.34809523809524,53.73809523809524
AWS,c3.large,2.8,1,2,4.0265249999999995,395478955,pagerank,1096.965,3675208.709090909,95.34036363636363,73.22895454545456
AWS,r4.large,2.3,1,2,16.374534999999998,-1,naive-bayes,770.6353513940003,10925566.649350649,69.77168831168831,52.33467532467533
AWS,m4.large,2.4,1,2,8.58992,-1,block-matrix-mult,1447.9360318340005,7657661.992779783,93.6646931407942,12.760108303249094
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,806020600,lr,162.751,8582306.424242424,27.79,21.932424242424243
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,word2vec,166.66428898899994,11580507.515151516,75.19333333333333,89.2909090909091
AWS,m4.2xlarge,2.4,1,8,34.35968,13139672745,sort,421.174,27928771.85882353,84.76576470588236,44.075176470588225
AWS,m4.xlarge,2.4,1,4,17.17984,4019032802,scan,627.412,13963674.0,84.97234375,15.16046875
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,13139659718,sort,202.016,47359852.666666664,75.27500000000002,47.96928571428571
AWS,r3.large,2.5,1,2,16.106099999999998,-1,random-forest,99.67404914300278,4926834.6,31.4505,63.2
AWS,m4.xlarge,2.4,1,4,17.17984,-1,word2vec,470.15387716999976,10880792.382978724,66.21297872340425,69.89053191489363
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,fp-growth,33.270865919000244,6408372.0,10.186666666666666,44.61166666666667
AWS,r3.xlarge,2.5,1,4,32.749069999999996,1612040600,lr,140.886,10898253.793103447,34.68931034482758,57.30344827586207
AWS,c4.xlarge,2.9,1,4,8.053049999999999,13139642947,sort,394.961,7141041.3,93.23162499999998,29.37525
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,random-forest,115.04163013899996,3494728.695652174,90.6591304347826,68.1808695652174
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,125209992,pagerank,312.378,4895103.047619048,7.784444444444445,65.78253968253969
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,block-matrix-mult,74.9532142119997,6271307.466666667,19.963333333333335,50.190000000000005
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,259947887,pagerank,676.284,5421478.088235294,8.617058823529412,47.0922794117647
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,pca,59.5170788559999,10400529.090909092,33.12181818181818,48.49727272727273
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,naive-bayes,224.09204448299715,33531106.0,53.293863636363646,48.1325
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,block-matrix-mult,1305.9613476230002,7042204.061776062,91.94065637065636,9.2484555984556
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,-1,gmm,89.35106144099882,15391175.76470588,24.47647058823529,46.044117647058826
AWS,c3.xlarge,2.8,1,4,7.516179999999999,9600000000,terasort,690.97,6931413.899280575,90.49438848920865,61.66812949640288
AWS,r4.xlarge,2.3,1,4,32.749069999999996,-1,naive-bayes,212.12110833899987,18959891.42857143,60.38119047619047,50.06976190476191
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,pca,168.19828140200025,12499730.787878787,39.78666666666667,49.59939393939394
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,random-forest,76.12452417700115,9104848.266666668,29.48,45.09866666666666
AWS,m4.large,2.4,1,2,8.58992,-1,pic,89.0925042730014,4443851.764705882,54.35588235294117,71.44235294117647
AWS,r4.xlarge,2.3,1,4,32.749069999999996,1209030600,lr,189.348,9999880.923076924,31.84666666666666,35.315897435897426
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,0,scan,69.298,4766324.266666667,15.434,9.366
AWS,m4.large,2.4,1,2,8.58992,-1,fp-growth,70.09198391899918,3716985.714285714,45.464285714285715,50.82
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,random-forest,54.5728112529996,12330984.0,19.601818181818174,41.345454545454544
AWS,m4.large,2.4,1,2,8.58992,743941541,aggregation,586.254,7524679.361344538,92.03857142857144,85.19932773109245
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,chi-sq-feature,462.6215389459994,28021576.56521739,85.04739130434783,69.38347826086957
AWS,m3.large,2.6,1,2,7.516179999999999,743932928,aggregation,235.394,6667504.244897959,87.04897959183673,86.1534693877551
AWS,m3.large,2.6,1,2,7.516179999999999,-1,gradient-boosted-tree,135.83445430999996,6289816.740740741,82.11740740740741,60.92000000000001
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,pearson,311.12046431,7221280.903225807,94.27774193548385,50.82661290322581
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,spearman,73.09087320599792,8941285.714285715,58.055714285714295,46.15999999999999
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,pca,65.1529911079997,8265655.076923077,26.764615384615382,39.25615384615384
AWS,r3.xlarge,2.5,1,4,32.749069999999996,6569818782,sort,356.764,17037686.111111112,54.23180555555555,65.26458333333332
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,naive-bayes,704.516421995002,7172387.857142857,93.64007142857145,50.798857142857145
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,-1,decision-tree,29.43812857100056,4876472.8,31.664,38.48
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,chi-sq-mat,19.95364514000175,3252112.0,9.87,21.63
AWS,m4.xlarge,2.4,1,4,17.17984,-1,word2vec,235.76587789199948,11734019.234042551,71.40489361702129,80.21191489361703
AWS,m4.2xlarge,2.4,1,8,34.35968,1209030600,lr,342.166,10638663.692307692,32.28846153846154,11.267384615384616
AWS,r4.xlarge,2.3,1,4,32.749069999999996,1612040600,lr,125.137,10600421.692307692,33.75884615384616,55.56653846153846
AWS,r3.large,2.5,1,2,16.106099999999998,-1,naive-bayes,1591.895045545,10118628.578616353,64.5888679245283,52.00877358490566
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,spearman,255.79038642700016,6578985.882352941,85.89392156862743,32.12862745098039
AWS,m3.xlarge,2.6,1,4,16.106099999999998,-1,random-forest,81.11797512000021,8754733.0,56.84625,52.19375
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,pic,57.90424719799921,9881326.909090908,31.99545454545455,46.52
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,summary-statistics,106.15094178300204,9367986.095238095,29.81857142857142,50.77285714285714
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,lda,123.85035418400366,3467357.5,89.94791666666667,83.0175
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,spearman,71.23282923900115,7762625.142857143,50.40428571428572,45.61071428571428
AWS,r3.xlarge,2.5,1,4,32.749069999999996,1881786739,bayes,162.728,14065501.212121213,44.77090909090909,83.10878787878788
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,13139643179,sort,370.616,33337872.157894734,52.9875,56.322500000000005
AWS,m4.xlarge,2.4,1,4,17.17984,-1,als,70.88513426300051,6149679.384615385,37.42384615384616,61.056153846153855
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,125209992,pagerank,299.208,3820432.8,24.806333333333335,62.46549999999999
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,word2vec,221.5653460479998,13128377.818181818,41.78863636363636,89.04363636363635
AWS,c3.2xlarge,2.8,1,8,16.106099999999998,-1,als,77.66887352199956,7546329.066666666,48.998666666666665,49.89066666666667
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,fp-growth,35.361626235000585,5188068.0,16.51142857142857,60.57714285714285
AWS,r3.xlarge,2.5,1,4,32.749069999999996,-1,svd,320.5376947830009,10725903.5625,34.14093749999999,51.204687500000006
AWS,m4.large,2.4,1,2,8.58992,3820993928,join,252.464,7424595.68627451,90.81392156862744,68.8421568627451
AWS,c4.2xlarge,2.9,1,8,16.106099999999998,1881786739,bayes,92.206,11414098.94736842,74.11368421052632,67.35263157894737
AWS,c3.xlarge,2.8,1,4,7.516179999999999,3200000000,terasort,212.597,6113199.909090909,79.81204545454545,71.14818181818181
AWS,r3.xlarge,2.5,1,4,32.749069999999996,1209030600,lr,118.985,9430904.8,30.0196,53.7308
AWS,c3.xlarge,2.8,1,4,7.516179999999999,-1,svd,498.2360617739978,4489416.04040404,58.61212121212122,50.99343434343436
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,regression,141.73527082100009,24656509.0,79.83714285714287,54.42928571428572
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,spearman,188.93537320400355,3557730.810810811,92.29243243243243,57.728918918918914
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,chi-sq-gof,62.7183907560011,2424304.6666666665,62.89000000000001,15.93
AWS,c3.xlarge,2.8,1,4,7.516179999999999,743941960,aggregation,352.508,7034715.888888889,91.84277777777778,81.89722222222223
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,259947887,pagerank,96.261,16499938.6,26.226,71.748
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,3777029616,join,316.404,19976882.426229507,31.769180327868852,16.691803278688525
AWS,m4.xlarge,2.4,1,4,17.17984,-1,classification,79.14179517699995,8688921.42857143,52.874285714285705,39.06214285714286
AWS,r3.2xlarge,2.5,1,8,65.49813999999999,-1,svd,655.9767694520015,21958567.14503817,34.901374045801525,48.37641221374045
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,als,55.284229159000006,10109806.909090908,30.683636363636367,53.58818181818182
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,3820993928,join,232.563,9544871.75,15.178541666666666,65.54291666666666
AWS,r3.large,2.5,1,2,16.106099999999998,-1,chi-sq-feature,993.2999516470009,9510523.212121213,60.70772727272726,52.4929797979798
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,regression,140.4846452490001,24821050.222222224,75.3337037037037,51.98074074074074
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,259947887,pagerank,110.112,13921336.173913045,45.076521739130435,74.5182608695652
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,gmm,121.8562603399987,3141548.5,81.495,55.78541666666667
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,-1,naive-bayes,857.512208631997,28514354.59649123,92.32853801169588,50.26029239766082
AWS,m4.large,2.4,1,2,8.58992,3777029616,join,723.602,6583228.272108844,80.52312925170068,83.60795918367347
AWS,r3.large,2.5,1,2,16.106099999999998,-1,fp-growth,61.95378742200046,7630530.333333333,48.708333333333336,66.41166666666666
AWS,r4.large,2.3,1,2,16.374534999999998,3284912031,sort,313.455,9451596.4375,60.35875,74.73640625
AWS,r3.large,2.5,1,2,16.106099999999998,-1,decision-tree,65.28127936500096,5225960.307692308,33.357692307692304,64.42307692307692
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,naive-bayes,1395.742743756,7305982.652329749,95.3843369175627,50.861720430107525
AWS,r3.large,2.5,1,2,16.106099999999998,-1,gradient-boosted-tree,41.6145230369998,5689623.5,36.32,77.30000000000001
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,200168800,als,237.317,16594267.288888888,26.389777777777777,25.890666666666664
AWS,m4.large,2.4,1,2,8.58992,-1,svd,575.8900567540004,5546248.626086957,67.83860869565217,50.46991304347828
AWS,m4.2xlarge,2.4,1,8,34.35968,-1,naive-bayes,816.7348202209998,29350669.10429448,89.08134969325154,50.64828220858896
AWS,r4.2xlarge,2.3,1,8,65.49813999999999,13139638060,sort,173.764,48117234.222222224,76.52111111111111,51.83861111111111
AWS,m3.2xlarge,2.6,1,8,32.212199999999996,743941533,aggregation,214.553,14963369.866666667,48.45111111111112,78.61377777777777
AWS,r4.xlarge,2.3,1,4,32.749069999999996,0,scan,30.888,5162351.5,16.43875,32.16375
AWS,c4.xlarge,2.9,1,4,8.053049999999999,-1,als,104.1466179109998,5716530.0,74.63400000000001,41.4465
AWS,m4.large,2.4,1,2,8.58992,-1,word2vec,234.97592102899216,4970154.260869565,60.79217391304347,92.47630434782606
AWS,c4.large,2.9,1,2,4.0265249999999995,-1,naive-bayes,676.2729619120073,3743446.311111111,97.11014814814814,52.06155555555555
AWS,c3.large,2.8,1,2,4.0265249999999995,-1,chi-sq-feature,471.03285642899937,3713052.0430107526,96.32064516129032,51.089139784946234
AWS,m3.large,2.6,1,2,7.516179999999999,-1,decision-tree,118.95462344000408,5715018.434782608,74.61347826086958,59.918695652173895
